minute,group,max_divergence,max_prediction_error
2026-08-17T06:25Z,insurance,0,0
2026-08-17T06:25Z,meta,0,2
2026-08-17T06:25Z,sovereignty,0,2
2026-08-17T06:25Z,status,0,2
2026-08-17T06:26Z,char-asset,0,0
2026-08-17T06:26Z,char-contract,0,0
2026-08-17T06:26Z,char-detail,0,0
2026-08-17T06:26Z,char-industry,0,0
2026-08-17T06:26Z,char-killmail,0,0
2026-08-17T06:26Z,char-location,0,0
2026-08-17T06:26Z,char-notification,0,0
2026-08-17T06:26Z,char-social,0,0
2026-08-17T06:26Z,char-wallet,0,0
2026-08-17T06:26Z,fitting,0,0
2026-08-17T06:26Z,meta,0,2
2026-08-17T06:26Z,sovereignty,0,2
2026-08-17T06:26Z,status,0,2
2026-08-17T06:27Z,char-asset,0,0
2026-08-17T06:27Z,char-contract,0,0
2026-08-17T06:27Z,char-detail,0,0
2026-08-17T06:27Z,char-industry,0,0
2026-08-17T06:27Z,char-killmail,0,0
2026-08-17T06:27Z,char-location,0,0
2026-08-17T06:27Z,char-notification,0,0
2026-08-17T06:27Z,char-social,0,0
2026-08-17T06:27Z,char-wallet,0,0
2026-08-17T06:27Z,fitting,0,0
2026-08-17T06:27Z,meta,0,2
2026-08-17T06:27Z,sovereignty,0,2
2026-08-17T06:27Z,status,0,2
2026-08-17T06:28Z,char-asset,0,0
2026-08-17T06:28Z,char-contract,0,0
2026-08-17T06:28Z,char-detail,0,0
2026-08-17T06:28Z,char-industry,0,0
2026-08-17T06:28Z,char-killmail,0,0
2026-08-17T06:28Z,char-location,0,0
2026-08-17T06:28Z,char-notification,0,0
2026-08-17T06:28Z,char-social,0,0
2026-08-17T06:28Z,char-wallet,0,0
2026-08-17T06:28Z,fitting,0,0
2026-08-17T06:28Z,meta,0,2
2026-08-17T06:28Z,sovereignty,0,2
2026-08-17T06:28Z,status,0,2
2026-08-17T06:29Z,char-asset,0,0
2026-08-17T06:29Z,char-contract,0,0
2026-08-17T06:29Z,char-detail,0,0
2026-08-17T06:29Z,char-industry,0,0
2026-08-17T06:29Z,char-killmail,0,0
2026-08-17T06:29Z,char-location,0,0
2026-08-17T06:29Z,char-notification,0,0
2026-08-17T06:29Z,char-social,0,0
2026-08-17T06:29Z,char-wallet,0,0
2026-08-17T06:29Z,fitting,0,0
2026-08-17T06:29Z,meta,0,2
2026-08-17T06:29Z,sovereignty,0,2
2026-08-17T06:29Z,status,0,2
2026-08-17T06:30Z,char-asset,0,0
2026-08-17T06:30Z,char-contract,0,0
2026-08-17T06:30Z,char-detail,0,0
2026-08-17T06:30Z,char-industry,0,0
2026-08-17T06:30Z,char-killmail,0,0
2026-08-17T06:30Z,char-location,0,0
2026-08-17T06:30Z,char-notification,0,0
2026-08-17T06:30Z,char-social,0,0
2026-08-17T06:30Z,char-wallet,0,0
2026-08-17T06:30Z,fitting,0,0
2026-08-17T06:30Z,meta,0,2
2026-08-17T06:30Z,sovereignty,0,2
2026-08-17T06:30Z,status,0,2
2026-08-17T06:31Z,char-asset,0,0
2026-08-17T06:31Z,char-contract,0,0
2026-08-17T06:31Z,char-detail,0,0
2026-08-17T06:31Z,char-industry,0,0
2026-08-17T06:31Z,char-killmail,0,0
2026-08-17T06:31Z,char-location,0,0
2026-08-17T06:31Z,char-notification,0,0
2026-08-17T06:31Z,char-social,0,0
2026-08-17T06:31Z,char-wallet,0,0
2026-08-17T06:31Z,fitting,0,0
2026-08-17T06:31Z,meta,0,2
2026-08-17T06:31Z,sovereignty,0,2
2026-08-17T06:31Z,status,0,2
2026-08-17T06:32Z,char-asset,0,0
2026-08-17T06:32Z,char-contract,0,0
2026-08-17T06:32Z,char-detail,0,0
2026-08-17T06:32Z,char-industry,0,0
2026-08-17T06:32Z,char-killmail,0,0
2026-08-17T06:32Z,char-location,0,0
2026-08-17T06:32Z,char-notification,0,0
2026-08-17T06:32Z,char-social,0,0
2026-08-17T06:32Z,char-wallet,0,0
2026-08-17T06:32Z,fitting,0,0
2026-08-17T06:32Z,meta,0,2
2026-08-17T06:32Z,sovereignty,0,2
2026-08-17T06:32Z,status,0,2
2026-08-17T06:33Z,char-asset,0,0
2026-08-17T06:33Z,char-contract,0,0
2026-08-17T06:33Z,char-detail,0,0
2026-08-17T06:33Z,char-industry,0,0
2026-08-17T06:33Z,char-killmail,0,0
2026-08-17T06:33Z,char-location,0,2
2026-08-17T06:33Z,char-notification,0,0
2026-08-17T06:33Z,char-social,0,0
2026-08-17T06:33Z,char-wallet,0,0
2026-08-17T06:33Z,fitting,0,0
2026-08-17T06:33Z,meta,0,2
2026-08-17T06:33Z,sovereignty,0,2
2026-08-17T06:33Z,status,0,2
2026-08-17T06:34Z,char-contract,0,0
2026-08-17T06:34Z,char-detail,0,0
2026-08-17T06:34Z,char-industry,0,0
2026-08-17T06:34Z,char-location,0,0
2026-08-17T06:34Z,char-notification,0,0
2026-08-17T06:34Z,char-social,0,0
2026-08-17T06:34Z,char-wallet,0,0
2026-08-17T06:34Z,fitting,0,0
2026-08-17T06:34Z,meta,0,2
2026-08-17T06:34Z,sovereignty,0,2
2026-08-17T06:34Z,status,0,2
2026-08-17T06:35Z,char-contract,0,0
2026-08-17T06:35Z,char-detail,0,0
2026-08-17T06:35Z,char-industry,0,0
2026-08-17T06:35Z,char-location,0,0
2026-08-17T06:35Z,char-notification,0,0
2026-08-17T06:35Z,char-social,0,0
2026-08-17T06:35Z,char-wallet,0,0
2026-08-17T06:35Z,fitting,0,0
2026-08-17T06:35Z,meta,0,2
2026-08-17T06:35Z,sovereignty,0,2
2026-08-17T06:35Z,status,0,2
2026-08-17T06:36Z,char-contract,0,0
2026-08-17T06:36Z,char-detail,0,0
2026-08-17T06:36Z,char-industry,0,0
2026-08-17T06:36Z,char-location,0,0
2026-08-17T06:36Z,char-notification,0,0
2026-08-17T06:36Z,char-social,0,0
2026-08-17T06:36Z,char-wallet,0,0
2026-08-17T06:36Z,fitting,0,0
2026-08-17T06:36Z,meta,0,2
2026-08-17T06:36Z,sovereignty,0,2
2026-08-17T06:36Z,status,0,2
2026-08-17T06:37Z,char-contract,0,0
2026-08-17T06:37Z,char-detail,0,0
2026-08-17T06:37Z,char-industry,0,0
2026-08-17T06:37Z,char-location,0,0
2026-08-17T06:37Z,char-notification,0,0
2026-08-17T06:37Z,char-social,0,0
2026-08-17T06:37Z,char-wallet,0,0
2026-08-17T06:37Z,fitting,0,0
2026-08-17T06:37Z,meta,0,2
2026-08-17T06:37Z,sovereignty,0,2
2026-08-17T06:37Z,status,0,2
2026-08-17T06:38Z,char-contract,0,0
2026-08-17T06:38Z,char-detail,0,0
2026-08-17T06:38Z,char-industry,0,0
2026-08-17T06:38Z,char-location,0,0
2026-08-17T06:38Z,char-notification,0,0
2026-08-17T06:38Z,char-social,0,0
2026-08-17T06:38Z,char-wallet,0,0
2026-08-17T06:38Z,fitting,0,0
2026-08-17T06:38Z,meta,0,2
2026-08-17T06:38Z,sovereignty,0,2
2026-08-17T06:38Z,status,0,2
2026-08-17T06:39Z,char-contract,0,0
2026-08-17T06:39Z,char-detail,0,0
2026-08-17T06:39Z,char-industry,0,0
2026-08-17T06:39Z,char-location,0,0
2026-08-17T06:39Z,char-notification,0,0
2026-08-17T06:39Z,char-social,0,0
2026-08-17T06:39Z,char-wallet,0,0
2026-08-17T06:39Z,fitting,0,0
2026-08-17T06:39Z,meta,0,2
2026-08-17T06:39Z,sovereignty,0,2
2026-08-17T06:39Z,status,0,2
2026-08-17T06:40Z,char-contract,0,0
2026-08-17T06:40Z,char-detail,0,0
2026-08-17T06:40Z,char-industry,0,0
2026-08-17T06:40Z,char-location,0,0
2026-08-17T06:40Z,char-notification,0,0
2026-08-17T06:40Z,char-social,0,0
2026-08-17T06:40Z,char-wallet,0,0
2026-08-17T06:40Z,fitting,0,0
2026-08-17T06:40Z,meta,0,2
2026-08-17T06:40Z,sovereignty,0,2
2026-08-17T06:40Z,status,0,2
2026-08-17T06:41Z,char-contract,0,0
2026-08-17T06:41Z,char-detail,0,0
2026-08-17T06:41Z,char-industry,0,0
2026-08-17T06:41Z,char-location,0,0
2026-08-17T06:41Z,char-notification,0,0
2026-08-17T06:41Z,char-social,0,0
2026-08-17T06:41Z,char-wallet,0,0
2026-08-17T06:41Z,fitting,0,0
2026-08-17T06:41Z,meta,0,2
2026-08-17T06:41Z,sovereignty,0,2
2026-08-17T06:41Z,status,0,2
2026-08-17T06:42Z,char-contract,0,0
2026-08-17T06:42Z,char-detail,0,0
2026-08-17T06:42Z,char-industry,0,0
2026-08-17T06:42Z,char-location,0,0
2026-08-17T06:42Z,char-notification,0,0
2026-08-17T06:42Z,char-social,0,0
2026-08-17T06:42Z,char-wallet,0,0
2026-08-17T06:42Z,fitting,0,0
2026-08-17T06:42Z,meta,0,2
2026-08-17T06:42Z,sovereignty,0,2
2026-08-17T06:42Z,status,0,2
2026-08-17T06:43Z,char-contract,0,0
2026-08-17T06:43Z,char-detail,0,0
2026-08-17T06:43Z,char-industry,0,0
2026-08-17T06:43Z,char-location,0,0
2026-08-17T06:43Z,char-notification,0,0
2026-08-17T06:43Z,char-social,0,0
2026-08-17T06:43Z,char-wallet,0,0
2026-08-17T06:43Z,fitting,0,0
2026-08-17T06:43Z,sovereignty,0,2
2026-08-17T06:43Z,status,0,2
2026-08-17T06:44Z,char-contract,0,0
2026-08-17T06:44Z,char-detail,0,0
2026-08-17T06:44Z,char-industry,0,0
2026-08-17T06:44Z,char-location,0,0
2026-08-17T06:44Z,char-notification,0,0
2026-08-17T06:44Z,char-social,0,0
2026-08-17T06:44Z,char-wallet,0,0
2026-08-17T06:44Z,fitting,0,0
2026-08-17T06:44Z,sovereignty,0,2
2026-08-17T06:44Z,status,0,2
2026-08-17T06:45Z,char-contract,0,0
2026-08-17T06:45Z,char-detail,0,0
2026-08-17T06:45Z,char-industry,0,0
2026-08-17T06:45Z,char-location,0,0
2026-08-17T06:45Z,char-notification,0,0
2026-08-17T06:45Z,char-social,0,0
2026-08-17T06:45Z,char-wallet,0,0
2026-08-17T06:45Z,fitting,0,0
2026-08-17T06:45Z,sovereignty,0,2
2026-08-17T06:46Z,char-contract,0,0
2026-08-17T06:46Z,char-detail,0,0
2026-08-17T06:46Z,char-industry,0,0
2026-08-17T06:46Z,char-location,0,0
2026-08-17T06:46Z,char-notification,0,0
2026-08-17T06:46Z,char-social,0,0
2026-08-17T06:46Z,char-wallet,0,0
2026-08-17T06:46Z,fitting,0,0
2026-08-17T06:46Z,meta,0,0
2026-08-17T06:46Z,sovereignty,0,2
2026-08-17T06:47Z,char-contract,0,0
2026-08-17T06:47Z,char-detail,0,0
2026-08-17T06:47Z,char-industry,0,0
2026-08-17T06:47Z,char-location,0,0
2026-08-17T06:47Z,char-notification,0,0
2026-08-17T06:47Z,char-social,0,0
2026-08-17T06:47Z,char-wallet,0,0
2026-08-17T06:47Z,fitting,0,0
2026-08-17T06:47Z,meta,0,0
2026-08-17T06:47Z,sovereignty,0,2
2026-08-17T06:48Z,char-contract,0,0
2026-08-17T06:48Z,char-detail,0,0
2026-08-17T06:48Z,char-industry,0,0
2026-08-17T06:48Z,char-location,0,0
2026-08-17T06:48Z,char-notification,0,0
2026-08-17T06:48Z,char-social,0,0
2026-08-17T06:48Z,char-wallet,0,0
2026-08-17T06:48Z,fitting,0,0
2026-08-17T06:48Z,meta,0,0
2026-08-17T06:48Z,sovereignty,0,2
2026-08-17T06:49Z,char-contract,0,0
2026-08-17T06:49Z,char-detail,0,0
2026-08-17T06:49Z,char-industry,0,0
2026-08-17T06:49Z,char-location,0,0
2026-08-17T06:49Z,char-notification,0,0
2026-08-17T06:49Z,char-social,0,0
2026-08-17T06:49Z,char-wallet,0,0
2026-08-17T06:49Z,fitting,0,0
2026-08-17T06:49Z,meta,0,0
2026-08-17T06:49Z,sovereignty,0,2
2026-08-17T06:50Z,char-asset,0,0
2026-08-17T06:50Z,char-contract,0,0
2026-08-17T06:50Z,char-detail,0,0
2026-08-17T06:50Z,char-industry,0,0
2026-08-17T06:50Z,char-location,0,0
2026-08-17T06:50Z,char-notification,0,0
2026-08-17T06:50Z,char-social,0,0
2026-08-17T06:50Z,char-wallet,0,0
2026-08-17T06:50Z,fitting,0,0
2026-08-17T06:50Z,meta,0,0
2026-08-17T06:50Z,sovereignty,0,2
2026-08-17T06:50Z,status,0,0
2026-08-17T06:51Z,char-asset,0,0
2026-08-17T06:51Z,char-contract,0,0
2026-08-17T06:51Z,char-detail,0,0
2026-08-17T06:51Z,char-industry,0,0
2026-08-17T06:51Z,char-location,0,0
2026-08-17T06:51Z,char-notification,0,0
2026-08-17T06:51Z,char-social,0,0
2026-08-17T06:51Z,char-wallet,0,0
2026-08-17T06:51Z,fitting,0,0
2026-08-17T06:51Z,meta,0,0
2026-08-17T06:51Z,sovereignty,0,2
2026-08-17T06:51Z,status,0,0
2026-08-17T06:52Z,char-asset,0,0
2026-08-17T06:52Z,char-contract,0,0
2026-08-17T06:52Z,char-detail,0,0
2026-08-17T06:52Z,char-industry,0,0
2026-08-17T06:52Z,char-location,0,0
2026-08-17T06:52Z,char-notification,0,0
2026-08-17T06:52Z,char-social,0,0
2026-08-17T06:52Z,char-wallet,0,0
2026-08-17T06:52Z,fitting,0,0
2026-08-17T06:52Z,meta,0,0
2026-08-17T06:52Z,sovereignty,0,2
2026-08-17T06:52Z,status,0,0
2026-08-17T06:53Z,char-asset,0,0
2026-08-17T06:53Z,char-contract,0,0
2026-08-17T06:53Z,char-detail,0,0
2026-08-17T06:53Z,char-industry,0,0
2026-08-17T06:53Z,char-location,0,0
2026-08-17T06:53Z,char-notification,0,0
2026-08-17T06:53Z,char-social,0,0
2026-08-17T06:53Z,char-wallet,0,0
2026-08-17T06:53Z,fitting,0,0
2026-08-17T06:53Z,meta,0,0
2026-08-17T06:53Z,sovereignty,0,2
2026-08-17T06:53Z,status,0,0
2026-08-17T06:54Z,char-asset,0,0
2026-08-17T06:54Z,char-contract,0,0
2026-08-17T06:54Z,char-detail,0,0
2026-08-17T06:54Z,char-industry,0,0
2026-08-17T06:54Z,char-location,0,0
2026-08-17T06:54Z,char-notification,0,0
2026-08-17T06:54Z,char-social,0,0
2026-08-17T06:54Z,char-wallet,0,0
2026-08-17T06:54Z,fitting,0,0
2026-08-17T06:54Z,meta,0,0
2026-08-17T06:54Z,sovereignty,0,2
2026-08-17T06:54Z,status,0,0
2026-08-17T06:55Z,char-asset,0,0
2026-08-17T06:55Z,char-contract,0,0
2026-08-17T06:55Z,char-detail,0,0
2026-08-17T06:55Z,char-industry,0,0
2026-08-17T06:55Z,char-location,0,0
2026-08-17T06:55Z,char-notification,0,0
2026-08-17T06:55Z,char-social,0,0
2026-08-17T06:55Z,char-wallet,0,0
2026-08-17T06:55Z,fitting,0,0
2026-08-17T06:55Z,meta,0,0
2026-08-17T06:55Z,sovereignty,0,2
2026-08-17T06:55Z,status,0,0
2026-08-17T06:56Z,char-asset,0,0
2026-08-17T06:56Z,char-contract,0,0
2026-08-17T06:56Z,char-detail,0,0
2026-08-17T06:56Z,char-industry,0,0
2026-08-17T06:56Z,char-location,0,0
2026-08-17T06:56Z,char-notification,0,0
2026-08-17T06:56Z,char-social,0,0
2026-08-17T06:56Z,char-wallet,0,0
2026-08-17T06:56Z,fitting,0,0
2026-08-17T06:56Z,meta,0,0
2026-08-17T06:56Z,sovereignty,0,2
2026-08-17T06:56Z,status,0,0
2026-08-17T06:57Z,char-asset,0,0
2026-08-17T06:57Z,char-contract,0,0
2026-08-17T06:57Z,char-detail,0,0
2026-08-17T06:57Z,char-industry,0,0
2026-08-17T06:57Z,char-location,0,0
2026-08-17T06:57Z,char-notification,0,0
2026-08-17T06:57Z,char-social,0,0
2026-08-17T06:57Z,char-wallet,0,0
2026-08-17T06:57Z,fitting,0,0
2026-08-17T06:57Z,meta,0,0
2026-08-17T06:57Z,sovereignty,0,2
2026-08-17T06:57Z,status,0,0
2026-08-17T06:58Z,char-asset,0,0
2026-08-17T06:58Z,char-contract,0,0
2026-08-17T06:58Z,char-detail,0,0
2026-08-17T06:58Z,char-industry,0,0
2026-08-17T06:58Z,char-location,0,0
2026-08-17T06:58Z,char-notification,0,0
2026-08-17T06:58Z,char-social,0,0
2026-08-17T06:58Z,char-wallet,0,0
2026-08-17T06:58Z,fitting,0,0
2026-08-17T06:58Z,meta,0,0
2026-08-17T06:58Z,sovereignty,0,2
2026-08-17T06:58Z,status,0,0
2026-08-17T06:59Z,char-asset,0,0
2026-08-17T06:59Z,char-contract,0,0
2026-08-17T06:59Z,char-detail,0,0
2026-08-17T06:59Z,char-industry,0,0
2026-08-17T06:59Z,char-location,0,0
2026-08-17T06:59Z,char-notification,0,0
2026-08-17T06:59Z,char-social,0,0
2026-08-17T06:59Z,char-wallet,0,0
2026-08-17T06:59Z,fitting,0,0
2026-08-17T06:59Z,meta,0,0
2026-08-17T06:59Z,sovereignty,0,2
2026-08-17T06:59Z,status,0,0
2026-08-17T07:00Z,char-asset,0,0
2026-08-17T07:00Z,char-contract,0,0
2026-08-17T07:00Z,char-detail,0,0
2026-08-17T07:00Z,char-industry,0,0
2026-08-17T07:00Z,char-location,0,0
2026-08-17T07:00Z,char-notification,0,0
2026-08-17T07:00Z,char-social,0,0
2026-08-17T07:00Z,char-wallet,0,0
2026-08-17T07:00Z,fitting,0,0
2026-08-17T07:00Z,meta,0,0
2026-08-17T07:00Z,sovereignty,0,2
2026-08-17T07:00Z,status,0,0
2026-08-17T07:01Z,char-asset,0,0
2026-08-17T07:01Z,char-contract,0,0
2026-08-17T07:01Z,char-detail,0,0
2026-08-17T07:01Z,char-industry,0,0
2026-08-17T07:01Z,char-location,0,0
2026-08-17T07:01Z,char-notification,0,0
2026-08-17T07:01Z,char-social,0,0
2026-08-17T07:01Z,char-wallet,0,0
2026-08-17T07:01Z,fitting,0,0
2026-08-17T07:01Z,meta,0,0
2026-08-17T07:01Z,sovereignty,0,2
2026-08-17T07:01Z,status,0,0
2026-08-17T07:02Z,char-asset,0,0
2026-08-17T07:02Z,char-contract,0,0
2026-08-17T07:02Z,char-detail,0,0
2026-08-17T07:02Z,char-industry,0,0
2026-08-17T07:02Z,char-location,0,0
2026-08-17T07:02Z,char-notification,0,0
2026-08-17T07:02Z,char-social,0,0
2026-08-17T07:02Z,char-wallet,0,0
2026-08-17T07:02Z,fitting,0,0
2026-08-17T07:02Z,sovereignty,0,2
2026-08-17T07:02Z,status,0,0
2026-08-17T07:03Z,char-asset,0,0
2026-08-17T07:03Z,char-contract,0,0
2026-08-17T07:03Z,char-detail,0,0
2026-08-17T07:03Z,char-industry,0,0
2026-08-17T07:03Z,char-location,0,0
2026-08-17T07:03Z,char-notification,0,0
2026-08-17T07:03Z,char-social,0,0
2026-08-17T07:03Z,char-wallet,0,0
2026-08-17T07:03Z,fitting,0,0
2026-08-17T07:03Z,status,0,0
2026-08-17T07:04Z,char-asset,0,0
2026-08-17T07:04Z,char-contract,0,0
2026-08-17T07:04Z,char-detail,0,0
2026-08-17T07:04Z,char-industry,0,0
2026-08-17T07:04Z,char-location,0,0
2026-08-17T07:04Z,char-notification,0,0
2026-08-17T07:04Z,char-social,0,0
2026-08-17T07:04Z,char-wallet,0,0
2026-08-17T07:04Z,fitting,0,0
2026-08-17T07:04Z,status,0,0
2026-08-17T07:05Z,char-asset,0,0
2026-08-17T07:05Z,char-contract,0,0
2026-08-17T07:05Z,char-detail,0,0
2026-08-17T07:05Z,char-industry,0,0
2026-08-17T07:05Z,char-location,0,0
2026-08-17T07:05Z,char-notification,0,0
2026-08-17T07:05Z,char-social,0,0
2026-08-17T07:05Z,char-wallet,0,0
2026-08-17T07:05Z,fitting,0,0
2026-08-17T07:05Z,status,0,0
2026-08-17T07:06Z,char-asset,0,0
2026-08-17T07:06Z,char-contract,0,0
2026-08-17T07:06Z,char-detail,0,0
2026-08-17T07:06Z,char-industry,0,0
2026-08-17T07:06Z,char-location,0,0
2026-08-17T07:06Z,char-notification,0,0
2026-08-17T07:06Z,char-social,0,0
2026-08-17T07:06Z,char-wallet,0,0
2026-08-17T07:06Z,fitting,0,0
2026-08-17T07:07Z,char-asset,0,0
2026-08-17T07:07Z,char-contract,0,0
2026-08-17T07:07Z,char-detail,0,0
2026-08-17T07:07Z,char-industry,0,0
2026-08-17T07:07Z,char-location,0,0
2026-08-17T07:07Z,char-notification,0,0
2026-08-17T07:07Z,char-social,0,0
2026-08-17T07:07Z,char-wallet,0,0
2026-08-17T07:07Z,fitting,0,0
2026-08-17T07:08Z,char-asset,0,0
2026-08-17T07:08Z,char-contract,0,0
2026-08-17T07:08Z,char-detail,0,0
2026-08-17T07:08Z,char-industry,0,0
2026-08-17T07:08Z,char-location,0,0
2026-08-17T07:08Z,char-notification,0,0
2026-08-17T07:08Z,char-social,0,0
2026-08-17T07:08Z,char-wallet,0,0
2026-08-17T07:08Z,fitting,0,0
2026-08-17T07:09Z,char-asset,0,0
2026-08-17T07:09Z,char-contract,0,0
2026-08-17T07:09Z,char-detail,0,0
2026-08-17T07:09Z,char-industry,0,0
2026-08-17T07:09Z,char-location,0,0
2026-08-17T07:09Z,char-notification,0,0
2026-08-17T07:09Z,char-social,0,0
2026-08-17T07:09Z,char-wallet,0,0
2026-08-17T07:09Z,fitting,0,0
2026-08-17T07:09Z,sovereignty,0,0
2026-08-17T07:10Z,char-asset,0,0
2026-08-17T07:10Z,char-contract,0,0
2026-08-17T07:10Z,char-detail,0,0
2026-08-17T07:10Z,char-industry,0,0
2026-08-17T07:10Z,char-location,0,0
2026-08-17T07:10Z,char-notification,0,0
2026-08-17T07:10Z,char-social,0,0
2026-08-17T07:10Z,char-wallet,0,0
2026-08-17T07:10Z,fitting,0,0
2026-08-17T07:10Z,sovereignty,0,0
2026-08-17T07:11Z,char-asset,0,0
2026-08-17T07:11Z,char-contract,0,0
2026-08-17T07:11Z,char-detail,0,0
2026-08-17T07:11Z,char-industry,0,0
2026-08-17T07:11Z,char-location,0,0
2026-08-17T07:11Z,char-notification,0,0
2026-08-17T07:11Z,char-social,0,0
2026-08-17T07:11Z,char-wallet,0,0
2026-08-17T07:11Z,fitting,0,0
2026-08-17T07:11Z,sovereignty,0,0
2026-08-17T07:12Z,char-asset,0,0
2026-08-17T07:12Z,char-contract,0,0
2026-08-17T07:12Z,char-detail,0,0
2026-08-17T07:12Z,char-industry,0,0
2026-08-17T07:12Z,char-location,0,0
2026-08-17T07:12Z,char-notification,0,0
2026-08-17T07:12Z,char-social,0,0
2026-08-17T07:12Z,char-wallet,0,0
2026-08-17T07:12Z,fitting,0,0
2026-08-17T07:12Z,sovereignty,0,0
2026-08-17T07:13Z,char-asset,0,0
2026-08-17T07:13Z,char-contract,0,0
2026-08-17T07:13Z,char-detail,0,0
2026-08-17T07:13Z,char-industry,0,0
2026-08-17T07:13Z,char-location,0,0
2026-08-17T07:13Z,char-notification,0,0
2026-08-17T07:13Z,char-social,0,0
2026-08-17T07:13Z,char-wallet,0,0
2026-08-17T07:13Z,fitting,0,0
2026-08-17T07:13Z,sovereignty,0,0
2026-08-17T07:14Z,char-asset,0,0
2026-08-17T07:14Z,char-contract,0,0
2026-08-17T07:14Z,char-detail,0,0
2026-08-17T07:14Z,char-industry,0,0
2026-08-17T07:14Z,char-location,0,0
2026-08-17T07:14Z,char-notification,0,0
2026-08-17T07:14Z,char-social,0,0
2026-08-17T07:14Z,char-wallet,0,0
2026-08-17T07:14Z,fitting,0,0
2026-08-17T07:14Z,sovereignty,0,0
2026-08-17T07:15Z,char-asset,0,0
2026-08-17T07:15Z,char-contract,0,0
2026-08-17T07:15Z,char-detail,0,0
2026-08-17T07:15Z,char-industry,0,0
2026-08-17T07:15Z,char-location,0,0
2026-08-17T07:15Z,char-notification,0,0
2026-08-17T07:15Z,char-social,0,0
2026-08-17T07:15Z,char-wallet,0,0
2026-08-17T07:15Z,fitting,0,0
2026-08-17T07:15Z,sovereignty,0,0
2026-08-17T07:16Z,char-asset,0,0
2026-08-17T07:16Z,char-contract,0,0
2026-08-17T07:16Z,char-detail,0,0
2026-08-17T07:16Z,char-industry,0,0
2026-08-17T07:16Z,char-location,0,0
2026-08-17T07:16Z,char-notification,0,0
2026-08-17T07:16Z,char-social,0,0
2026-08-17T07:16Z,char-wallet,0,0
2026-08-17T07:16Z,fitting,0,0
2026-08-17T07:16Z,sovereignty,0,0
2026-08-17T07:17Z,char-asset,0,0
2026-08-17T07:17Z,char-contract,0,0
2026-08-17T07:17Z,char-detail,0,0
2026-08-17T07:17Z,char-industry,0,0
2026-08-17T07:17Z,char-location,0,0
2026-08-17T07:17Z,char-notification,0,0
2026-08-17T07:17Z,char-social,0,0
2026-08-17T07:17Z,char-wallet,0,0
2026-08-17T07:17Z,fitting,0,0
2026-08-17T07:17Z,sovereignty,0,0
2026-08-17T07:18Z,char-asset,0,0
2026-08-17T07:18Z,char-contract,0,0
2026-08-17T07:18Z,char-detail,0,0
2026-08-17T07:18Z,char-industry,0,0
2026-08-17T07:18Z,char-location,0,0
2026-08-17T07:18Z,char-notification,0,0
2026-08-17T07:18Z,char-social,0,0
2026-08-17T07:18Z,char-wallet,0,0
2026-08-17T07:18Z,fitting,0,0
2026-08-17T07:18Z,sovereignty,0,0
2026-08-17T07:19Z,char-asset,0,0
2026-08-17T07:19Z,char-contract,0,0
2026-08-17T07:19Z,char-detail,0,0
2026-08-17T07:19Z,char-industry,0,0
2026-08-17T07:19Z,char-location,0,0
2026-08-17T07:19Z,char-notification,0,0
2026-08-17T07:19Z,char-social,0,0
2026-08-17T07:19Z,char-wallet,0,0
2026-08-17T07:19Z,fitting,0,0
2026-08-17T07:19Z,sovereignty,0,0
2026-08-17T07:20Z,char-asset,0,0
2026-08-17T07:20Z,char-contract,0,0
2026-08-17T07:20Z,char-detail,0,0
2026-08-17T07:20Z,char-industry,0,0
2026-08-17T07:20Z,char-location,0,0
2026-08-17T07:20Z,char-notification,0,0
2026-08-17T07:20Z,char-social,0,0
2026-08-17T07:20Z,char-wallet,0,0
2026-08-17T07:20Z,fitting,0,0
2026-08-17T07:20Z,sovereignty,0,0
2026-08-17T07:21Z,char-asset,0,0
2026-08-17T07:21Z,char-contract,0,0
2026-08-17T07:21Z,char-detail,0,0
2026-08-17T07:21Z,char-industry,0,0
2026-08-17T07:21Z,char-location,0,0
2026-08-17T07:21Z,char-notification,0,0
2026-08-17T07:21Z,char-social,0,0
2026-08-17T07:21Z,char-wallet,0,0
2026-08-17T07:21Z,fitting,0,0
2026-08-17T07:21Z,sovereignty,0,0
2026-08-17T07:22Z,char-asset,0,0
2026-08-17T07:22Z,char-contract,0,0
2026-08-17T07:22Z,char-detail,0,0
2026-08-17T07:22Z,char-industry,0,0
2026-08-17T07:22Z,char-location,0,0
2026-08-17T07:22Z,char-notification,0,0
2026-08-17T07:22Z,char-social,0,0
2026-08-17T07:22Z,char-wallet,0,0
2026-08-17T07:22Z,fitting,0,0
2026-08-17T07:22Z,sovereignty,0,0
2026-08-17T07:23Z,char-asset,0,0
2026-08-17T07:23Z,char-contract,0,0
2026-08-17T07:23Z,char-detail,0,0
2026-08-17T07:23Z,char-industry,0,0
2026-08-17T07:23Z,char-location,0,0
2026-08-17T07:23Z,char-notification,0,0
2026-08-17T07:23Z,char-social,0,0
2026-08-17T07:23Z,char-wallet,0,0
2026-08-17T07:23Z,fitting,0,0
2026-08-17T07:23Z,sovereignty,0,0
2026-08-17T07:24Z,char-asset,0,0
2026-08-17T07:24Z,char-contract,0,0
2026-08-17T07:24Z,char-detail,0,0
2026-08-17T07:24Z,char-industry,0,0
2026-08-17T07:24Z,char-location,0,0
2026-08-17T07:24Z,char-notification,0,0
2026-08-17T07:24Z,char-social,0,0
2026-08-17T07:24Z,char-wallet,0,0
